"CELL30M","X","Y","RASTERVALU","GT90PCT","ISO3"
"159372","-53.75","-20.75","1007","1","BRA"
"159373","-53.25","-20.75","1390","1","BRA"
"159374","-52.75","-20.75","1509","1","BRA"
"159375","-52.25","-20.75","1509","1","BRA"
"159376","-51.75","-20.75","1808","1","BRA"
"159377","-51.25","-20.75","2615","1","BRA"
"159378","-50.75","-20.75","3373","1","BRA"
"159379","-50.25","-20.75","3508","1","BRA"
"159380","-49.75","-20.75","3563","1","BRA"
"159381","-49.25","-20.75","3437","1","BRA"
"159382","-48.75","-20.75","3127","1","BRA"
"159383","-48.25","-20.75","3492","1","BRA"
"159384","-47.75","-20.75","2909","1","BRA"
"159385","-47.25","-20.75","1230","1","BRA"
"159386","-46.75","-20.75","1697","1","BRA"
"159387","-46.25","-20.75","1824","1","BRA"
"159388","-45.75","-20.75","1540","1","BRA"
"159394","-42.75","-20.75","1493","1","BRA"
"159539","29.75","-20.75","938","1","ZWE"
"159540","30.25","-20.75","938","1","ZWE"
"159541","30.75","-20.75","1351","1","ZWE"
"159542","31.25","-20.75","1091","1","ZWE"
"159543","31.75","-20.75","863","1","ZWE"
"159544","32.25","-20.75","1088","1","ZWE"
"159545","32.75","-20.75","1633","1","MOZ"
"159546","33.25","-20.75","2107","1","MOZ"
"159547","33.75","-20.75","2092","1","MOZ"
"159548","34.25","-20.75","1632","1","MOZ"
"159568","44.25","-20.75","720","1","MDG"
"159574","47.25","-20.75","889","1","MDG"
"159576","48.25","-20.75","1331","1","MDG"
"160072","-63.75","-21.25","765","1","BOL"
"160088","-55.75","-21.25","1015","1","BRA"
"160089","-55.25","-21.25","2316","1","BRA"
"160090","-54.75","-21.25","1833","1","BRA"
"160091","-54.25","-21.25","1125","1","BRA"
"160093","-53.25","-21.25","1687","1","BRA"
"160094","-52.75","-21.25","1932","1","BRA"
"160095","-52.25","-21.25","1932","1","BRA"
"160096","-51.75","-21.25","1891","1","BRA"
"160097","-51.25","-21.25","3277","1","BRA"
"160098","-50.75","-21.25","3277","1","BRA"
"160099","-50.25","-21.25","3423","1","BRA"
"160100","-49.75","-21.25","3418","1","BRA"
"160101","-49.25","-21.25","3474","1","BRA"
"160102","-48.75","-21.25","3153","1","BRA"
"160103","-48.25","-21.25","3325","1","BRA"
"160104","-47.75","-21.25","2499","1","BRA"
"160105","-47.25","-21.25","1603","1","BRA"
"160106","-46.75","-21.25","1435","1","BRA"
"160107","-46.25","-21.25","1866","1","BRA"
"160108","-45.75","-21.25","1984","1","BRA"
"160109","-45.25","-21.25","839","1","BRA"
"160110","-44.75","-21.25","839","1","BRA"
"160111","-44.25","-21.25","921","1","BRA"
"160114","-42.75","-21.25","1158","1","BRA"
"160116","-41.75","-21.25","1395","1","BRA"
"160117","-41.25","-21.25","1660","1","BRA"
"160259","29.75","-21.25","2397","1","ZWE"
"160260","30.25","-21.25","2397","1","ZWE"
"160261","30.75","-21.25","1869","1","ZWE"
"160262","31.25","-21.25","1415","1","ZWE"
"160263","31.75","-21.25","1322","1","ZWE"
"160264","32.25","-21.25","1409","1","ZWE"
"160265","32.75","-21.25","990","1","MOZ"
"160266","33.25","-21.25","1309","1","MOZ"
"160267","33.75","-21.25","1825","1","MOZ"
"160268","34.25","-21.25","1459","1","MOZ"
"160269","34.75","-21.25","1010","1","MOZ"
"160294","47.25","-21.25","1015","1","MDG"
"160296","48.25","-21.25","1058","1","MDG"
"160497","148.75","-21.25","723","1","AUS"
"160790","-64.75","-21.75","824","1","BOL"
"160793","-63.25","-21.75","1792","1","BOL"
"160804","-57.75","-21.75","737","1","BRA"
"160807","-56.25","-21.75","889","1","BRA"
"160808","-55.75","-21.75","1545","1","BRA"
"160809","-55.25","-21.75","2679","1","BRA"
"160810","-54.75","-21.75","2004","1","BRA"
"160811","-54.25","-21.75","1345","1","BRA"
"160812","-53.75","-21.75","1354","1","BRA"
"160813","-53.25","-21.75","1616","1","BRA"
"160814","-52.75","-21.75","2103","1","BRA"
"160815","-52.25","-21.75","2103","1","BRA"
"160816","-51.75","-21.75","2819","1","BRA"
"160817","-51.25","-21.75","3590","1","BRA"
"160818","-50.75","-21.75","3295","1","BRA"
"160819","-50.25","-21.75","3512","1","BRA"
"160820","-49.75","-21.75","3270","1","BRA"
"160821","-49.25","-21.75","2973","1","BRA"
"160822","-48.75","-21.75","2927","1","BRA"
"160823","-48.25","-21.75","2532","1","BRA"
"160824","-47.75","-21.75","1987","1","BRA"
"160825","-47.25","-21.75","2434","1","BRA"
"160826","-46.75","-21.75","1454","1","BRA"
"160827","-46.25","-21.75","1531","1","BRA"
"160828","-45.75","-21.75","1034","1","BRA"
"160829","-45.25","-21.75","817","1","BRA"
"160830","-44.75","-21.75","817","1","BRA"
"160831","-44.25","-21.75","780","1","BRA"
"160835","-42.25","-21.75","1406","1","BRA"
"160836","-41.75","-21.75","1096","1","BRA"
"160837","-41.25","-21.75","2488","1","BRA"
"160979","29.75","-21.75","784","1","ZWE"
"160980","30.25","-21.75","784","1","ZWE"
"160981","30.75","-21.75","1783","1","ZWE"
"160982","31.25","-21.75","1529","1","ZWE"
"160983","31.75","-21.75","800","1","ZWE"
"160984","32.25","-21.75","953","1","MOZ"
"160985","32.75","-21.75","892","1","MOZ"
"160986","33.25","-21.75","1015","1","MOZ"
"160987","33.75","-21.75","1730","1","MOZ"
"160988","34.25","-21.75","715","1","MOZ"
"160989","34.75","-21.75","1454","1","MOZ"
"161014","47.25","-21.75","772","1","MDG"
"161015","47.75","-21.75","951","1","MDG"
"161216","148.25","-21.75","919","1","AUS"
"161513","-63.25","-22.25","3197","1","ARG"
"161514","-62.75","-22.25","1545","1","ARG"
"161518","-60.75","-22.25","1031","1","PRY"
"161519","-60.25","-22.25","2290","1","PRY"
"161520","-59.75","-22.25","2290","1","PRY"
"161521","-59.25","-22.25","1765","1","PRY"
"161528","-55.75","-22.25","1894","1","BRA"
"161529","-55.25","-22.25","2171","1","BRA"
"161530","-54.75","-22.25","2888","1","BRA"
"161531","-54.25","-22.25","2607","1","BRA"
"161532","-53.75","-22.25","2247","1","BRA"
"161533","-53.25","-22.25","2371","1","BRA"
"161534","-52.75","-22.25","2850","1","BRA"
"161535","-52.25","-22.25","2850","1","BRA"
"161536","-51.75","-22.25","3579","1","BRA"
"161537","-51.25","-22.25","3552","1","BRA"
"161538","-50.75","-22.25","3526","1","BRA"
"161539","-50.25","-22.25","3360","1","BRA"
"161540","-49.75","-22.25","2298","1","BRA"
"161541","-49.25","-22.25","2619","1","BRA"
"161542","-48.75","-22.25","2524","1","BRA"
"161543","-48.25","-22.25","2078","1","BRA"
"161544","-47.75","-22.25","1975","1","BRA"
"161545","-47.25","-22.25","2461","1","BRA"
"161546","-46.75","-22.25","1506","1","BRA"
"161547","-46.25","-22.25","710","1","BRA"
"161702","31.25","-22.25","1134","1","ZWE"
"161703","31.75","-22.25","1390","1","MOZ"
"161707","33.75","-22.25","1540","1","MOZ"
"161735","47.75","-22.25","1464","1","MDG"
"161973","166.75","-22.25","908","1","FRA"
"162232","-63.75","-22.75","1683","1","ARG"
"162233","-63.25","-22.75","1861","1","ARG"
"162234","-62.75","-22.75","1249","1","ARG"
"162238","-60.75","-22.75","1163","1","PRY"
"162239","-60.25","-22.75","2484","1","PRY"
"162240","-59.75","-22.75","2484","1","PRY"
"162241","-59.25","-22.75","1833","1","PRY"
"162248","-55.75","-22.75","2026","1","PRY"
"162249","-55.25","-22.75","2862","1","BRA"
"162250","-54.75","-22.75","2771","1","BRA"
"162251","-54.25","-22.75","3034","1","BRA"
"162252","-53.75","-22.75","1892","1","BRA"
"162253","-53.25","-22.75","2546","1","BRA"
"162254","-52.75","-22.75","3179","1","BRA"
"162255","-52.25","-22.75","3179","1","BRA"
"162256","-51.75","-22.75","3404","1","BRA"
"162257","-51.25","-22.75","3243","1","BRA"
"162258","-50.75","-22.75","3244","1","BRA"
"162259","-50.25","-22.75","3371","1","BRA"
"162260","-49.75","-22.75","3013","1","BRA"
"162261","-49.25","-22.75","2116","1","BRA"
"162262","-48.75","-22.75","1683","1","BRA"
"162263","-48.25","-22.75","1402","1","BRA"
"162264","-47.75","-22.75","2445","1","BRA"
"162265","-47.25","-22.75","2184","1","BRA"
"162266","-46.75","-22.75","1495","1","BRA"
"162268","-45.75","-22.75","721","1","BRA"
"162423","31.75","-22.75","2024","1","MOZ"
"162424","32.25","-22.75","1764","1","MOZ"
"162427","33.75","-22.75","886","1","MOZ"
"162428","34.25","-22.75","823","1","MOZ"
"162430","35.25","-22.75","720","1","MOZ"
"162447","43.75","-22.75","1044","1","MDG"
"162448","44.25","-22.75","1310","1","MDG"
"162454","47.25","-22.75","909","1","MDG"
"162658","149.25","-22.75","1058","1","AUS"
"162659","149.75","-22.75","1190","1","AUS"
"162660","150.25","-22.75","1190","1","AUS"
"162951","-64.25","-23.25","1465","1","ARG"
"162952","-63.75","-23.25","2026","1","ARG"
"162953","-63.25","-23.25","1239","1","ARG"
"162954","-62.75","-23.25","928","1","ARG"
"162961","-59.25","-23.25","793","1","PRY"
"162968","-55.75","-23.25","1733","1","PRY"
"162969","-55.25","-23.25","1417","1","BRA"
"162970","-54.75","-23.25","1774","1","BRA"
"162971","-54.25","-23.25","2337","1","BRA"
"162972","-53.75","-23.25","2094","1","BRA"
"162973","-53.25","-23.25","3033","1","BRA"
"162974","-52.75","-23.25","3513","1","BRA"
"162975","-52.25","-23.25","3513","1","BRA"
"162976","-51.75","-23.25","3442","1","BRA"
"162977","-51.25","-23.25","3241","1","BRA"
"162978","-50.75","-23.25","3107","1","BRA"
"162979","-50.25","-23.25","2469","1","BRA"
"162980","-49.75","-23.25","1838","1","BRA"
"162981","-49.25","-23.25","1963","1","BRA"
"162982","-48.75","-23.25","1371","1","BRA"
"162983","-48.25","-23.25","1195","1","BRA"
"162984","-47.75","-23.25","1891","1","BRA"
"162985","-47.25","-23.25","1390","1","BRA"
"162986","-46.75","-23.25","1046","1","BRA"
"162987","-46.25","-23.25","1360","1","BRA"
"162988","-45.75","-23.25","745","1","BRA"
"163139","29.75","-23.25","713","1","ZAF"
"163140","30.25","-23.25","713","1","ZAF"
"163142","31.25","-23.25","868","1","ZAF"
"163143","31.75","-23.25","2037","1","MOZ"
"163144","32.25","-23.25","847","1","MOZ"
"163145","32.75","-23.25","1897","1","MOZ"
"163146","33.25","-23.25","1232","1","MOZ"
"163148","34.25","-23.25","1372","1","MOZ"
"163167","43.75","-23.25","952","1","MDG"
"163168","44.25","-23.25","1100","1","MDG"
"163173","46.75","-23.25","917","1","MDG"
"163174","47.25","-23.25","715","1","MDG"
"163376","148.25","-23.25","1030","1","AUS"
"163378","149.25","-23.25","739","1","AUS"
"163379","149.75","-23.25","1057","1","AUS"
"163380","150.25","-23.25","1057","1","AUS"
"163381","150.75","-23.25","1134","1","AUS"
"163671","-64.25","-23.75","1088","1","ARG"
"163672","-63.75","-23.75","1227","1","ARG"
"163673","-63.25","-23.75","1154","1","ARG"
"163674","-62.75","-23.75","1406","1","ARG"
"163686","-56.75","-23.75","917","1","PRY"
"163687","-56.25","-23.75","936","1","PRY"
"163689","-55.25","-23.75","1492","1","BRA"
"163690","-54.75","-23.75","1949","1","BRA"
"163691","-54.25","-23.75","2636","1","BRA"
"163692","-53.75","-23.75","3382","1","BRA"
"163693","-53.25","-23.75","2845","1","BRA"
"163694","-52.75","-23.75","3185","1","BRA"
"163695","-52.25","-23.75","3185","1","BRA"
"163696","-51.75","-23.75","3170","1","BRA"
"163697","-51.25","-23.75","2593","1","BRA"
"163698","-50.75","-23.75","1169","1","BRA"
